reviewId,userName,content,score,appVersion
ca40310c-83dc-4160-8e2b-9dd00a7c99a5,Nhan Truong,cách tính điểm cuối trận và cơ chế tố cáo rất vô lí. khuyến khích lao vào cục súc. không còn là game chiến thuật đồng đội nữa.,1,1.53.1.3
90a378c4-54fa-42ae-aec2-d35dc1824b73,Dương Quyên,Game lag,1,1.53.1.3
02185ca1-5af1-4b9e-8aa9-e82027824831,kiên nguyễn,Game rác,1,1.53.1.3
477d5a3c-aad4-4008-aa05-7d5905002403,Quỳnh Hương Nguyễn,cx hay :Đ chs ổn mà cái kênh tgioi như động seg,5,1.52.1.5
dc8f6e5c-1139-4d33-9384-bf15598d1f7c,Hào Lại Chí,Mở lại giả lập đi,1,1.53.1.3
52b31df0-78fd-4df3-b2d2-ba10bf5bba24,LEN VUTHI,not good,5,
f5df93d4-eaec-4899-920b-204c8d6ab95b,Thien Quoc,Good job!,5,
ac5b08af-5498-4909-8cd5-412ba8330a5b,Lê Tiến Trung,"Game như rác, đang combat đi bảo trì gửi Skin đền bù uy tín trận đó cho bố, không sập Game😡",1,
4a574983-2565-4309-a163-a56c4fea9ca4,Not435,Game này thật sự rất hay player mới khi vào đấu rank sẽ gặp những đối thủ xứng tầm,5,1.51.1.2
b6009cf8-bb0a-40a1-a1a8-b309f6888538,Nguyễn Thế Quyền,Bảo trì ??,1,1.53.1.3
56db6f86-609e-4e7d-83c0-bfba0832488d,Võ Lâm Ký,Bảo trì lâu vc,1,1.53.1.3
3a1de615-d36e-44b3-bebc-f6d6e15daf8e,Đih khang Lê,Làm gì liên quân bị,1,1.53.1.3
8fa5e090-9f3e-4ee8-be67-c2fb193bc8c3,Tran Tien,game rat hay,5,1.53.1.3
cdb5df57-ddc4-4a49-92db-0a212c1c9b44,Hoàng Tài Nguyễn,Xoá game đi,1,1.53.1.3
fecafbbd-bbf5-40bf-90be-5c593ec1ed2d,Dươngg Hà,like,5,
a09d9057-6a00-426a-b7d4-66d51be71cb9,Rose P,Sao không vào đc ạ máy chủ bị gì á 😔😔 mún chơi sau giờ hc căng thẳng ai nghè đâu :'(,5,1.53.1.3
03520ecd-98c7-4320-b640-725326a1ef06,Ngọc Châu Nguyễn,This game is really good.,5,1.52.1.5
a8992d20-7142-414e-8dbd-5bc7081cda77,"My idea ,Your gift",Bảo trì không thông báo trước,1,1.53.1.3
f71d01aa-c7a9-4e08-bbd5-481e673e243e,Heny Cap,M bảo trì lắm vậy m bị ngáo à 2 lần 1 ngày ngơ vừa,1,1.53.1.3
20db4002-b568-4be8-8e19-4388138a2b66,Người Bí Ẩn,Server error là cái qq gì?,1,
35f0046f-bef8-4636-ad0d-ff79ccc4ebdb,Duy đỗ,Nike,5,1.53.1.3
5ee163a7-1166-4645-8731-66940457eb4a,Nguyễn Lê Huy Hoàng,Tại sao sever bị lỗi hoài vậy,1,1.53.1.3
16b494d9-3fd6-4277-9137-a05317dfe67c,Thea Nguyen,"Đang chơi bị đứng game đến giờ vẫn chưa vào lại được, báo máy chủ bất thường",1,1.53.1.3
27a51be6-246d-4ee1-82ad-e89ee5695eba,Hí Hiu,Game like concac,1,
a3525794-7150-4530-b188-c9e8c6748d98,Minh Z,Game như lònn què. Conn mẹ nó hack map tràn lan bao năm đéoo sửa được à. Lũ nguu,1,1.53.1.3
96ff5586-86de-4e7e-9848-461ac3f078b8,Kiệt Huỳnh,Game như cặc,1,1.53.1.3
d55b0067-adf1-4109-aef4-1299fc0453cd,thành long,Game hack map qua nhiều,1,1.52.1.5
d149de1d-9637-4edb-a667-62e2c171bc1b,Văn Chung HVN -,Tuẹt zời,5,
d54dccca-14bc-40b7-8cdd-7f391adc5352,theluan doan,Sduv,5,1.52.1.5
f3549109-97ae-47e6-9f15-c158821d3aae,Dinh Nguyễn,Game làm ăn kiểu gì mà đăng kí tk vs gmail số điện thoại cả số cmnd rồi mà vẫn mất acc bị thay cả sdt gmail đăng kí luôn xong gửi về mỗi cái tin nhắn kà đã bị đổi vào lúc nào . thế người dùng đăng kí để làm j. Bao nhiêu tiền thời gian đổ vào game xong chỉ nhận đc mỗi dòng thông báo về gmail là acc đã đổi sang gmail khác . ko làm đc gì luôn . quá thất vọng,1,
89a7a9f0-48c9-4dfe-8ff6-126f13c08132,Tây Kết,Game làm ăn như Iồn vậyy,1,1.53.1.3
a7b720eb-5630-43ff-b304-479879ec331f,Huy C,hết hack map,5,
c05bc098-8c70-467a-8b07-2b1f84d400d3,Ngọc Lộc Trương,Hack lộng hành không ai xử lý. Góp ý thì không hoạt động. Tí nị của Ishar bị lỗi vẫn chưa fix lại.,1,1.53.1.3
2189b39c-4207-4f80-b3b5-201918a80ca8,just huy vũ,Mid,3,1.52.1.5
81df1c80-80ef-41f8-b311-b4e539cc4bb7,Thuan Nguyen,lag như chó,1,1.53.1.3
944150e3-a008-459a-b28d-f73aad3bea37,Foysal Hossain,This server is better than any server....thanks those Moderator who are banning those hacker id......I love this server,5,
4e9a924e-a858-4b99-bec7-724443208148,josephhien nguyễn,Game xàm nhất . Mới biết chơi bị tố cáo hoài . Mẹ kiếp,5,1.53.1.3
f4c6b22f-c93e-4375-be20-85f9e350773e,Khải Hoàn ga,Okee,5,
cf610c07-7023-4456-be4a-402817e888d7,Mạnh Vũ,trả skin payna quá lươn lẹo😎,1,1.52.1.5
8bbc6441-29c8-4be9-a65b-5e452c21c699,Nguyen Kevin,I cannot update,1,1.52.1.5
09446c0f-b1da-4028-b5ea-bb7548c2c714,Thạc Tùng Vũ,Game rác,1,1.53.1.3
1c0e5b21-715f-466f-94b5-53704227183b,Trí Trần,Game gắn liền tuổi thơ chơi đc 7 năm từ hồi mới Ra mắt,5,1.53.1.3
b3afff09-b0ec-485d-acdd-e04b5f788315,Trâm,game sửa lỗi này đi nghiêm trọng quá. Đã tải trên google play đến khi vào game lại bảo không hỗ trợ tải trên nền tảng giả lập :(( cấm chơi đến 13h30 1/24/2024. đến khi vào game lại vào khung giờ đó thì lại cấm 14h35 1/24/2024 là saooo???? nhà phát xem lại đi ạ chứ cay lắm rồi,1,1.53.1.3
85af1dc1-5877-49b2-8e2f-312d2097e5b9,Birn Birn,nhuw lon,1,1.52.1.5
a50f02bc-047d-497a-8ba9-60c3592f3ec5,Thien D,Game update cannot log in now....,1,1.53.1.3
5f509985-a1e7-4c83-9cee-87974b629a36,Trung hải Trần,good,5,1.49.1.3
8f3a35d5-9293-4388-a31d-f96ec929950b,Tuấn Anh Phạm,Lag ko vào đc game nph cần xem xét lại,5,1.52.1.5
2b56df65-7e03-453a-93d3-7136aacf08f8,Khải dang,Game không nên chơi trên điện thoại:)),3,1.52.1.5
748ece14-c20c-4714-85a9-3d7ffc33c8fe,Thuong Nguyenxuan,Ok,5,1.52.1.5
41a129e7-6950-4e25-aced-1aded1e7511c,Nguyen Kien,Gema 10₫,5,
138a408c-4086-4586-9697-854cb61a4a88,Gaashi Sabakuno,Nhu hai hon dai,1,1.52.1.5
6e238baf-5faa-429d-b989-cc1835e435f4,Toàn Lê,Gem rác,1,
2e79d15c-48e3-4fc4-8a04-24eefb6c7c9d,Hiep Nguyen,Nhu cak,1,
0a085058-b1a4-4703-bd9e-c8c355d8bb5c,Duyet Cao,"cấm chat lỗi, gõ mấy từ bình thường cũng bị cấm. game còn xảy ra tình trạng hack chat, hack damage",1,1.52.1.5
39f36c15-95ca-4fe9-9550-686c3152ba4c,YIMI VIDEO,Wow amazing good job em,4,
37bf7315-7f65-48f6-9ca6-ad4172cc855c,Vương Nhật Minh,"Game càng ngày càng nhiều trẻ trâu và toxic, kiếm chuyện. Lâu lâu gặp thành phần phá game mà tố cáo không bị gì.",2,
d723286a-77e1-48d0-9de7-24374800ff60,Vinh Vũ Thành,T dzai,5,1.52.1.5
2443f5eb-d8c7-470d-b400-09690317370e,winde7,hihi,3,1.52.1.5
6082f6c4-117c-431f-b6a5-885d42dba4a9,Lân Nguyễn doãn,Exciting,5,1.52.1.5
1b282c6e-6d47-4989-b579-7992925d59bd,hong le,Trò chơi rất là tuyệt vời,5,
495d9de4-934c-4ab4-bf3d-2f6af9f9c67f,Thuy Tran,Cập nhật hk dc,1,
83493a72-f71c-4b4e-90c3-cf27fc3d20f0,Phạm Đức Khánh Duy,Lắm hack map quá,4,1.53.1.3
579194d7-2efb-4b28-9951-896d6d50846f,Ka ka Hung,Time starting game slowly,1,
9084268e-9407-4138-b31a-0c3da404388e,Trần Ngọc Thạch,chức năng quay khoảnh khắc bị chặn trên các thiết bị android 11,1,1.52.1.5
0276d851-6248-46ff-8304-40edd247deab,Annie Huynh,"Khi nào game này mới không còn buff bẩn, hack map?",2,1.53.1.3
944d1a2c-edd9-49b8-bb56-910cdbedecb3,ducanh tran,Game ncc,1,1.42.1.7
8f425a64-5357-44c1-8d43-4fe6a419029b,Chi Khoi Luong,Game như dái cân bằng cho đã xong để cái hệ thống ghép đấu như l<333,1,1.52.1.5
3adde403-8eb0-41a9-ae34-f200087732cf,Tính Phạm,Game hay,1,1.52.1.5
56530bf0-389b-43f0-bc9d-f067fa05525e,Ha Quang Khai Gaming 【OFFICIAL】 (HITSUGAYA GAMING OFFICIAL),CAN MAKE PERFORMANCE THE GAMES AOV Help! After last longer time. With Ranked match,5,1.52.1.5
c793e63b-94fd-43be-9c66-f790c505eece,Cường Cầm,Cuối mùa S5 2024 tôi sẽ trở lại,4,
def0871d-0f2f-4a48-a5d2-6d7d4a288d03,Huy Nguyễn Quang,"như cặc nha ae, tải về phí dung lượng, mong game chóng bị bán sang Trung Quốc",1,
bd88d760-8cdf-495e-b840-bb53409a46c6,Ha Duy Tan,Gud,4,1.52.1.5
78c78c82-5ed6-468a-a025-27880e5a3e68,Hoàng Nguyễn,game rác,1,1.52.1.5
fe86d04e-4dda-4f1e-87de-340561888ce2,huutri zero,Game bad!!!,1,1.52.1.5
